iter	Passed	Remaining
5143	1847780	1744328
5144	1848137	1743966
5145	1848475	1743586
5146	1848835	1743228
5147	1849172	1742848
5148	1849523	1742481
5149	1849865	1742106
5150	1850201	1741725
5151	1850551	1741357
5152	1850886	1740975
5153	1851234	1740605
5154	1851577	1740231
5155	1851913	1739850
5156	1852255	1739475
5157	1852603	1739105
5158	1852946	1738731
5159	1853299	1738366
5160	1853635	1737984
5161	1853969	1737602
5162	1854304	1737220
5163	1854663	1736861
5164	1855012	1736493
5165	1855390	1736151
5166	1855736	1735779
5167	1856112	1735436
5168	1856455	1735061
5169	1856796	1734685
5170	1857138	1734311
5171	1857475	1733931
5172	1857840	1733577
5173	1858184	1733204
5174	1858516	1732820
5175	1858867	1732452
5176	1859201	1732070
5177	1859568	1731718
5178	1859908	1731342
5179	1860258	1730973
5180	1860605	1730603
5181	1860942	1730223
5182	1861278	1729843
5183	1861632	1729479
5184	1861977	1729107
5185	1862303	1728717
5186	1862661	1728357
5187	1863013	1727991
5188	1863350	1727612
5189	1863695	1727240
5190	1864048	1726875
5191	1864400	1726509
5192	1864741	1726133
5193	1865097	1725771
5194	1865435	1725393
5195	1865790	1725029
5196	1866138	1724661
5197	1866513	1724316
5198	1866880	1723965
5199	1867228	1723595
5200	1867569	1723219
5201	1867909	1722842
5202	1868239	1722457
5203	1868581	1722082
5204	1868943	1721726
5205	1869290	1721356
5206	1869640	1720988
5207	1869993	1720623
5208	1870334	1720247
5209	1870719	1719912
5210	1871072	1719548
5211	1871422	1719180
5212	1871791	1718830
5213	1872131	1718454
5214	1872460	1718067
5215	1872823	1717712
5216	1873171	1717343
5217	1873539	1716992
5218	1873877	1716613
5219	1874216	1716236
5220	1874553	1715857
5221	1874917	1715502
5222	1875266	1715134
5223	1875617	1714768
5224	1875960	1714394
5225	1876311	1714027
5226	1876652	1713652
5227	1877014	1713295
5228	1877352	1712917
5229	1877736	1712581
5230	1878077	1712206
5231	1878422	1711834
5232	1878772	1711467
5233	1879103	1711082
5234	1879442	1710705
5235	1879777	1710325
5236	1880133	1709963
5237	1880476	1709589
5238	1880821	1709218
5239	1881199	1708876
5240	1881533	1708494
5241	1881886	1708129
5242	1882231	1707757
5243	1882571	1707381
5244	1882919	1707012
5245	1883280	1706655
5246	1883673	1706327
5247	1884009	1705947
5248	1884343	1705566
5249	1884689	1705195
5250	1885051	1704838
5251	1885410	1704479
5252	1885757	1704110
5253	1886093	1703730
5254	1886435	1703356
5255	1886771	1702976
5256	1887110	1702599
5257	1887480	1702250
5258	1887824	1701877
5259	1888171	1701508
5260	1888506	1701127
5261	1888836	1700742
5262	1889179	1700369
5263	1889523	1699997
5264	1889861	1699618
5265	1890207	1699248
5266	1890558	1698882
5267	1890901	1698508
5268	1891238	1698130
5269	1891573	1697749
5270	1891934	1697392
5271	1892267	1697010
5272	1892612	1696639
5273	1892959	1696269
5274	1893312	1695905
5275	1893650	1695528
5276	1894010	1695169
5277	1894342	1694786
5278	1894694	1694421
5279	1895031	1694043
5280	1895377	1693672
5281	1895749	1693325
5282	1896080	1692941
5283	1896445	1692588
5284	1896780	1692208
5285	1897113	1691825
5286	1897447	1691445
5287	1897793	1691074
5288	1898134	1690699
5289	1898493	1690340
5290	1898848	1689978
5291	1899239	1689648
5292	1899586	1689279
5293	1899922	1688900
5294	1900265	1688526
5295	1900607	1688152
5296	1900974	1687801
5297	1901313	1687424
5298	1901647	1687043
5299	1902002	1686681
5300	1902337	1686301
5301	1902686	1685933
5302	1903024	1685556
5303	1903402	1685214
5304	1903737	1684834
5305	1904097	1684477
5306	1904430	1684095
5307	1904791	1683738
5308	1905123	1683355
5309	1905479	1682994
5310	1905841	1682638
5311	1906210	1682288
5312	1906556	1681917
5313	1906885	1681532
5314	1907221	1681153
5315	1907565	1680782
5316	1907894	1680396
5317	1908248	1680033
5318	1908583	1679654
5319	1908946	1679299
5320	1909291	1678928
5321	1909662	1678579
5322	1909989	1678192
5323	1910329	1677817
5324	1910689	1677459
5325	1911027	1677082
5326	1911377	1676715
5327	1911780	1676396
5328	1912108	1676010
5329	1912482	1675664
5330	1912831	1675297
5331	1913205	1674951
5332	1913548	1674579
5333	1913887	1674202
5334	1914236	1673835
5335	1914564	1673450
5336	1914923	1673090
5337	1915264	1672717
5338	1915613	1672349
5339	1915950	1671971
5340	1916311	1671614
5341	1916685	1671269
5342	1917013	1670883
5343	1917343	1670499
5344	1917686	1670127
5345	1918023	1669749
5346	1918372	1669381
5347	1918736	1669027
5348	1919074	1668651
5349	1919426	1668286
5350	1919769	1667914
5351	1920120	1667548
5352	1920477	1667187
5353	1920830	1666824
5354	1921191	1666467
5355	1921559	1666116
5356	1921915	1665755
5357	1922258	1665382
5358	1922603	1665012
5359	1922943	1664637
5360	1923320	1664294
5361	1923663	1663922
5362	1923996	1663541
5363	1924369	1663194
5364	1924713	1662823
5365	1925075	1662467
5366	1925443	1662116
5367	1925791	1661748
5368	1926133	1661375
5369	1926476	1661002
5370	1926826	1660637
5371	1927183	1660276
5372	1927534	1659911
5373	1927876	1659537
5374	1928223	1659168
5375	1928560	1658791
5376	1928938	1658449
5377	1929304	1658097
5378	1929644	1657721
5379	1930008	1657367
5380	1930356	1656999
5381	1930706	1656634
5382	1931050	1656262
5383	1931383	1655881
5384	1931723	1655506
5385	1932073	1655140
5386	1932410	1654763
5387	1932752	1654390
5388	1933107	1654027
5389	1933443	1653649
5390	1933815	1653302
5391	1934198	1652964
5392	1934533	1652586
5393	1934869	1652207
5394	1935207	1651831
5395	1935531	1651442
5396	1935866	1651063
5397	1936209	1650692
5398	1936566	1650331
5399	1936911	1649961
5400	1937245	1649581
5401	1937574	1649198
5402	1937915	1648823
5403	1938254	1648449
5404	1938617	1648093
5405	1938951	1647713
5406	1939320	1647364
5407	1939648	1646980
5408	1939995	1646610
5409	1940355	1646253
5410	1940702	1645885
5411	1941042	1645510
5412	1941370	1645125
5413	1941726	1644764
5414	1942078	1644400
5415	1942412	1644020
5416	1942747	1643642
5417	1943102	1643280
5418	1943440	1642904
5419	1943791	1642539
5420	1944186	1642212
5421	1944529	1641839
5422	1944916	1641505
5423	1945263	1641136
5424	1945607	1640765
5425	1945956	1640398
5426	1946293	1640022
5427	1946624	1639640
5428	1946979	1639278
5429	1947309	1638895
5430	1947651	1638522
5431	1948010	1638164
5432	1948348	1637788
5433	1948697	1637422
5434	1949036	1637046
5435	1949377	1636674
5436	1949716	1636298
5437	1950044	1635914
5438	1950388	1635543
5439	1950733	1635173
5440	1951075	1634801
5441	1951411	1634423
5442	1951753	1634051
5443	1952085	1633670
5444	1952419	1633291
5445	1952764	1632921
5446	1953110	1632552
5447	1953495	1632215
5448	1953836	1631842
5449	1954188	1631478
5450	1954545	1631118
5451	1954895	1630752
5452	1955272	1630409
5453	1955598	1630023
5454	1955947	1629657
5455	1956321	1629311
5456	1956653	1628931
5457	1957010	1628571
5458	1957376	1628218
5459	1957764	1627884
5460	1958125	1627527
5461	1958464	1627153
5462	1958818	1626790
5463	1959163	1626421
5464	1959496	1626041
5465	1959836	1625667
5466	1960179	1625295
5467	1960517	1624920
5468	1960860	1624549
5469	1961197	1624172
5470	1961556	1623814
5471	1961898	1623442
5472	1962230	1623061
5473	1962593	1622707
5474	1962945	1622342
5475	1963270	1621956
5476	1963616	1621588
5477	1963987	1621239
5478	1964319	1620859
5479	1964661	1620486
5480	1965006	1620117
5481	1965368	1619761
5482	1965705	1619385
5483	1966038	1619006
5484	1966373	1618628
5485	1966726	1618265
5486	1967064	1617890
5487	1967422	1617530
5488	1967797	1617186
5489	1968129	1616805
5490	1968479	1616440
5491	1968824	1616070
5492	1969160	1615694
5493	1969507	1615325
5494	1969832	1614940
5495	1970174	1614567
5496	1970521	1614199
5497	1970869	1613833
5498	1971222	1613469
5499	1971583	1613114
5500	1971952	1612763
5501	1972291	1612389
5502	1972626	1612012
5503	1972965	1611637
5504	1973298	1611257
5505	1973649	1610894
5506	1974003	1610531
5507	1974358	1610170
5508	1974683	1609784
5509	1975023	1609411
5510	1975363	1609037
5511	1975702	1608663
5512	1976038	1608287
5513	1976375	1607910
5514	1976727	1607547
5515	1977091	1607193
5516	1977429	1606818
5517	1977769	1606445
5518	1978111	1606073
5519	1978449	1605698
5520	1978785	1605321
5521	1979121	1604944
5522	1979451	1604563
5523	1979824	1604217
5524	1980198	1603870
5525	1980534	1603494
5526	1980871	1603119
5527	1981240	1602769
5528	1981593	1602406
5529	1981939	1602038
5530	1982290	1601673
5531	1982631	1601300
5532	1982988	1600941
5533	1983320	1600561
5534	1983677	1600202
5535	1984006	1599820
5536	1984336	1599439
5537	1984692	1599078
5538	1985019	1598695
5539	1985378	1598336
5540	1985753	1597992
5541	1986131	1597649
5542	1986478	1597281
5543	1986829	1596917
5544	1987208	1596576
5545	1987570	1596220
5546	1987912	1595849
5547	1988255	1595478
5548	1988605	1595113
5549	1988957	1594750
5550	1989288	1594369
5551	1989625	1593993
5552	1989972	1593626
5553	1990309	1593251
5554	1990664	1592889
5555	1991002	1592515
5556	1991339	1592140
5557	1991681	1591768
5558	1992029	1591401
5559	1992359	1591020
5560	1992713	1590659
5561	1993063	1590294
5562	1993435	1589946
5563	1993791	1589586
5564	1994138	1589218
5565	1994485	1588851
5566	1994825	1588478
5567	1995161	1588102
5568	1995502	1587730
5569	1995854	1587366
5570	1996202	1587000
5571	1996562	1586643
5572	1996904	1586272
5573	1997279	1585927
5574	1997618	1585553
5575	1997981	1585198
5576	1998318	1584824
5577	1998671	1584461
5578	1999024	1584098
5579	1999365	1583726
5580	1999707	1583355
5581	2000061	1582994
5582	2000399	1582619
5583	2000737	1582245
5584	2001090	1581882
5585	2001437	1581515
5586	2001785	1581148
5587	2002142	1580789
5588	2002476	1580412
5589	2002813	1580036
5590	2003152	1579663
5591	2003503	1579299
5592	2003858	1578938
5593	2004200	1578567
5594	2004528	1578185
5595	2004894	1577833
5596	2005236	1577461
5597	2005560	1577077
5598	2005888	1576694
5599	2006235	1576327
5600	2006583	1575961
5601	2006933	1575596
5602	2007294	1575240
5603	2007632	1574866
5604	2007981	1574500
5605	2008325	1574131
5606	2008674	1573765
5607	2009016	1573395
5608	2009356	1573022
5609	2009702	1572655
5610	2010033	1572275
5611	2010369	1571899
5612	2010706	1571524
5613	2011054	1571158
5614	2011410	1570798
5615	2011765	1570438
5616	2012106	1570066
5617	2012432	1569683
5618	2012767	1569306
5619	2013106	1568933
5620	2013443	1568558
5621	2013801	1568200
5622	2014157	1567840
5623	2014509	1567477
5624	2014844	1567101
5625	2015190	1566733
5626	2015547	1566374
5627	2015908	1566018
5628	2016246	1565644
5629	2016616	1565295
5630	2016955	1564922
5631	2017308	1564560
5632	2017660	1564197
5633	2018007	1563830
5634	2018368	1563474
5635	2018716	1563108
5636	2019059	1562738
5637	2019410	1562374
5638	2019746	1561999
5639	2020077	1561620
5640	2020417	1561248
5641	2020773	1560888
5642	2021105	1560509
5643	2021453	1560143
5644	2021803	1559779
5645	2022140	1559404
5646	2022483	1559034
5647	2022831	1558668
5648	2023170	1558295
5649	2023536	1557943
5650	2023872	1557568
5651	2024215	1557198
5652	2024556	1556827
5653	2024899	1556457
5654	2025234	1556081
5655	2025602	1555731
5656	2025940	1555358
5657	2026274	1554981
5658	2026626	1554618
5659	2026973	1554252
5660	2027320	1553885
5661	2027665	1553517
5662	2028004	1553143
5663	2028338	1552767
5664	2028736	1552440
5665	2029117	1552099
5666	2029457	1551727
5667	2029793	1551352
5668	2030133	1550980
5669	2030492	1550622
5670	2030851	1550265
5671	2031193	1549895
5672	2031557	1549541
5673	2031905	1549175
5674	2032281	1548831
5675	2032634	1548469
5676	2032977	1548099
5677	2033335	1547741
5678	2033681	1547373
5679	2034026	1547006
5680	2034370	1546637
5681	2034734	1546283
5682	2035109	1545938
5683	2035449	1545566
5684	2035794	1545198
5685	2036142	1544832
5686	2036496	1544471
5687	2036836	1544099
5688	2037215	1543757
5689	2037546	1543379
5690	2037900	1543017
5691	2038258	1542659
5692	2038613	1542298
5693	2038971	1541940
5694	2039333	1541585
5695	2039669	1541210
5696	2040043	1540865
5697	2040377	1540488
5698	2040725	1540123
5699	2041075	1539758
5700	2041424	1539394
5701	2041772	1539027
5702	2042124	1538665
5703	2042478	1538304
5704	2042836	1537945
5705	2043189	1537583
5706	2043525	1537209
5707	2043884	1536851
5708	2044222	1536478
5709	2044575	1536117
5710	2044937	1535761
5711	2045274	1535387
5712	2045651	1535044
5713	2045996	1534676
5714	2046330	1534300
5715	2046678	1533934
5716	2047100	1533624
5717	2047447	1533257
5718	2047787	1532886
5719	2048145	1532528
5720	2048474	1532148
5721	2048806	1531771
5722	2049150	1531402
5723	2049486	1531027
5724	2049852	1530675
5725	2050202	1530311
5726	2050533	1529933
5727	2050867	1529557
5728	2051203	1529182
5729	2051537	1528807
5730	2051870	1528430
5731	2052206	1528056
5732	2052540	1527680
5733	2052871	1527302
5734	2053219	1526936
5735	2053551	1526559
5736	2053900	1526194
5737	2054235	1525819
5738	2054571	1525444
5739	2054904	1525068
5740	2055254	1524704
5741	2055599	1524336
5742	2055949	1523972
5743	2056285	1523598
5744	2056656	1523250
5745	2057005	1522886
5746	2057340	1522510
5747	2057691	1522147
5748	2058025	1521772
5749	2058372	1521406
5750	2058712	1521034
5751	2059064	1520671
5752	2059394	1520293
5753	2059733	1519921
5754	2060069	1519547
5755	2060422	1519185
5756	2060767	1518818
5757	2061124	1518459
5758	2061484	1518103
5759	2061831	1517736
5760	2062181	1517373
5761	2062517	1516999
5762	2062869	1516637
5763	2063218	1516271
5764	2063540	1515888
5765	2063896	1515528
5766	2064231	1515154
5767	2064584	1514792
5768	2064921	1514418
5769	2065278	1514060
5770	2065615	1513686
5771	2065954	1513314
5772	2066289	1512940
5773	2066634	1512572
5774	2066985	1512209
5775	2067351	1511858
5776	2067697	1511491
5777	2068054	1511132
5778	2068391	1510759
5779	2068732	1510389
5780	2069071	1510017
5781	2069410	1509646
5782	2069836	1509337
5783	2070174	1508965
5784	2070512	1508592
5785	2070882	1508243
5786	2071216	1507868
5787	2071576	1507512
5788	2071910	1507136
5789	2072236	1506755
5790	2072569	1506379
5791	2072910	1506009
5792	2073247	1505636
5793	2073594	1505270
5794	2073955	1504914
5795	2074289	1504540
5796	2074617	1504160
5797	2075021	1503835
5798	2075373	1503473
5799	2075727	1503112
5800	2076065	1502740
5801	2076425	1502384
5802	2076778	1502023
5803	2077124	1501656
5804	2077475	1501293
5805	2077809	1500918
5806	2078163	1500557
5807	2078495	1500181
5808	2078834	1499810
5809	2079187	1499448
5810	2079540	1499086
5811	2079897	1498728
5812	2080242	1498361
5813	2080582	1497990
5814	2080927	1497624
5815	2081269	1497254
5816	2081613	1496886
5817	2081954	1496516
5818	2082304	1496152
5819	2082636	1495776
5820	2082996	1495420
5821	2083343	1495054
5822	2083687	1494686
5823	2084044	1494328
5824	2084421	1493984
5825	2084755	1493609
5826	2085122	1493258
5827	2085440	1492871
5828	2085767	1492492
5829	2086097	1492114
5830	2086439	1491745
5831	2086767	1491365
5832	2087112	1490999
5833	2087455	1490630
5834	2087809	1490270
5835	2088143	1489895
5836	2088498	1489535
5837	2088878	1489193
5838	2089236	1488835
5839	2089587	1488473
5840	2089931	1488105
5841	2090266	1487731
5842	2090597	1487355
5843	2090929	1486978
5844	2091259	1486601
5845	2091586	1486221
5846	2091915	1485843
5847	2092255	1485472
5848	2092608	1485111
5849	2092954	1484745
5850	2093289	1484371
5851	2093677	1484035
5852	2094016	1483664
5853	2094346	1483286
5854	2094693	1482921
5855	2095038	1482554
5856	2095388	1482191
5857	2095738	1481828
5858	2096096	1481470
5859	2096451	1481110
5860	2096807	1480752
5861	2097157	1480388
5862	2097509	1480026
5863	2097847	1479655
5864	2098204	1479296
5865	2098541	1478924
5866	2098878	1478552
5867	2099235	1478193
5868	2099572	1477821
5869	2099919	1477455
5870	2100257	1477084
5871	2100619	1476730
5872	2100973	1476369
5873	2101321	1476004
5874	2101673	1475643
5875	2102023	1475280
5876	2102438	1474962
5877	2102785	1474596
5878	2103134	1474233
5879	2103477	1473864
5880	2103819	1473496
5881	2104170	1473133
5882	2104545	1472788
5883	2104895	1472425
5884	2105244	1472061
5885	2105591	1471696
5886	2105933	1471327
5887	2106277	1470960
5888	2106618	1470590
5889	2106954	1470218
5890	2107307	1469857
5891	2107660	1469496
5892	2107998	1469124
5893	2108352	1468764
5894	2108731	1468421
5895	2109067	1468048
5896	2109407	1467678
5897	2109758	1467315
5898	2110099	1466946
5899	2110445	1466580
5900	2110807	1466225
5901	2111160	1465865
5902	2111490	1465488
5903	2111831	1465119
5904	2112196	1464766
5905	2112533	1464394
5906	2112871	1464022
5907	2113222	1463660
5908	2113573	1463298
5909	2113909	1462925
5910	2114256	1462560
5911	2114602	1462194
5912	2114964	1461839
5913	2115289	1461459
5914	2115644	1461100
5915	2115969	1460720
5916	2116309	1460350
5917	2116662	1459989
5918	2116998	1459616
5919	2117330	1459241
5920	2117679	1458878
5921	2118051	1458530
5922	2118407	1458170
5923	2118734	1457792
5924	2119061	1457413
5925	2119404	1457046
5926	2119775	1456697
5927	2120105	1456320
5928	2120433	1455942
5929	2120777	1455576
5930	2121101	1455194
5931	2121438	1454823
5932	2121771	1454449
5933	2122130	1454092
5934	2122472	1453723
5935	2122845	1453376
5936	2123184	1453006
5937	2123531	1452641
5938	2123893	1452286
5939	2124232	1451916
5940	2124576	1451549
5941	2124907	1451174
5942	2125254	1450809
5943	2125598	1450441
5944	2125931	1450067
5945	2126272	1449699
5946	2126618	1449333
5947	2126971	1448972
5948	2127301	1448595
5949	2127662	1448240
5950	2127998	1447868
5951	2128351	1447507
5952	2128730	1447164
5953	2129075	1446798
5954	2129405	1446422
5955	2129754	1446059
5956	2130132	1445715
5957	2130463	1445339
5958	2130797	1444966
5959	2131133	1444593
5960	2131466	1444219
5961	2131816	1443857
5962	2132161	1443490
5963	2132485	1443110
5964	2132826	1442741
5965	2133154	1442364
5966	2133497	1441996
5967	2133834	1441625
5968	2134173	1441255
5969	2134519	1440890
5970	2134883	1440536
5971	2135231	1440172
5972	2135569	1439802
5973	2135914	1439436
5974	2136253	1439066
5975	2136591	1438695
5976	2136941	1438332
5977	2137270	1437956
5978	2137604	1437582
5979	2137959	1437223
5980	2138299	1436854
5981	2138629	1436478
5982	2138972	1436110
5983	2139320	1435747
5984	2139724	1435420
5985	2140061	1435049
5986	2140418	1434691
5987	2140756	1434321
5988	2141105	1433957
5989	2141433	1433580
5990	2141765	1433206
5991	2142107	1432838
5992	2142448	1432469
5993	2142798	1432107
5994	2143153	1431747
5995	2143487	1431375
5996	2143829	1431006
5997	2144161	1430632
5998	2144497	1430260
5999	2144839	1429892
6000	2145189	1429530
6001	2145540	1429168
6002	2145871	1428793
6003	2146218	1428428
6004	2146564	1428064
6005	2146904	1427695
6006	2147240	1427323
6007	2147596	1426964
6008	2147946	1426602
6009	2148328	1426261
6010	2148666	1425891
6011	2149017	1425529
6012	2149355	1425159
6013	2149713	1424801
6014	2150080	1424450
6015	2150444	1424097
6016	2150805	1423742
6017	2151159	1423382
6018	2151504	1423017
6019	2151839	1422644
6020	2152195	1422286
6021	2152534	1421916
6022	2152877	1421549
6023	2153217	1421181
6024	2153572	1420821
6025	2153941	1420472
6026	2154321	1420129
6027	2154690	1419779
6028	2155052	1419424
6029	2155391	1419055
6030	2155736	1418690
6031	2156070	1418317
6032	2156418	1417953
6033	2156771	1417593
6034	2157102	1417218
6035	2157446	1416851
6036	2157799	1416491
6037	2158157	1416134
6038	2158531	1415788
6039	2158884	1415427
6040	2159225	1415059
6041	2159557	1414685
6042	2159918	1414330
6043	2160280	1413975
6044	2160626	1413611
6045	2160959	1413237
6046	2161296	1412867
6047	2161641	1412501
6048	2161983	1412133
6049	2162326	1411767
6050	2162706	1411424
6051	2163057	1411062
6052	2163415	1410705
6053	2163756	1410337
6054	2164101	1409971
6055	2164459	1409615
6056	2164792	1409241
6057	2165137	1408876
6058	2165502	1408523
6059	2165847	1408158
6060	2166178	1407783
6061	2166523	1407418
6062	2166857	1407045
6063	2167198	1406677
6064	2167541	1406311
6065	2167876	1405938
6066	2168201	1405560
6067	2168553	1405199
6068	2168890	1404829
6069	2169226	1404457
6070	2169565	1404088
6071	2169921	1403730
6072	2170262	1403362
6073	2170625	1403009
6074	2170968	1402642
6075	2171310	1402275
6076	2171658	1401911
6077	2171986	1401535
6078	2172313	1401158
6079	2172657	1400792
6080	2173002	1400427
6081	2173339	1400056
6082	2173707	1399705
6083	2174037	1399331
6084	2174358	1398950
6085	2174725	1398599
6086	2175064	1398230
6087	2175406	1397863
6088	2175746	1397494
6089	2176089	1397128
6090	2176442	1396767
6091	2176792	1396406
6092	2177142	1396043
6093	2177484	1395676
6094	2177841	1395319
6095	2178188	1394955
6096	2178530	1394587
6097	2178882	1394227
6098	2179227	1393862
6099	2179573	1393497
6100	2179924	1393136
6101	2180269	1392771
6102	2180620	1392410
6103	2180989	1392060
6104	2181322	1391687
6105	2181697	1391341
6106	2182024	1390964
6107	2182371	1390600
6108	2182718	1390236
6109	2183052	1389865
6110	2183395	1389498
6111	2183728	1389125
6112	2184063	1388754
6113	2184399	1388383
6114	2184751	1388023
6115	2185087	1387652
6116	2185437	1387290
6117	2185788	1386929
6118	2186125	1386559
6119	2186484	1386202
6120	2186833	1385840
6121	2187157	1385461
6122	2187495	1385092
6123	2187833	1384723
6124	2188167	1384350
6125	2188496	1383975
6126	2188828	1383602
6127	2189164	1383232
6128	2189523	1382875
6129	2189886	1382522
6130	2190235	1382159
6131	2190613	1381815
6132	2190973	1381459
6133	2191314	1381092
6134	2191664	1380730
6135	2192015	1380369
6136	2192356	1380002
6137	2192688	1379629
6138	2193027	1379260
6139	2193369	1378893
6140	2193717	1378530
6141	2194065	1378167
6142	2194421	1377809
6143	2194762	1377442
6144	2195099	1377072
6145	2195431	1376699
6146	2195762	1376325
6147	2196159	1375993
6148	2196491	1375619
6149	2196838	1375256
6150	2197171	1374883
6151	2197513	1374517
6152	2197877	1374164
6153	2198237	1373809
6154	2198576	1373440
6155	2198924	1373077
6156	2199255	1372704
6157	2199597	1372337
6158	2199949	1371976
6159	2200286	1371606
6160	2200621	1371236
6161	2200958	1370866
6162	2201285	1370490
6163	2201641	1370132
6164	2201987	1369768
6165	2202346	1369412
6166	2202694	1369049
6167	2203053	1368693
6168	2203390	1368323
6169	2203754	1367970
6170	2204101	1367607
6171	2204447	1367243
6172	2204780	1366870
6173	2205157	1366526
6174	2205511	1366166
6175	2205853	1365800
6176	2206205	1365440
6177	2206551	1365076
6178	2206909	1364719
6179	2207269	1364364
6180	2207613	1363998
6181	2207965	1363638
6182	2208308	1363272
6183	2208646	1362903
6184	2209017	1362555
6185	2209353	1362184
6186	2209714	1361830
6187	2210060	1361466
6188	2210386	1361089
6189	2210730	1360724
6190	2211069	1360355
6191	2211423	1359996
6192	2211774	1359636
6193	2212110	1359265
6194	2212457	1358902
6195	2212793	1358532
6196	2213123	1358158
6197	2213496	1357811
6198	2213831	1357440
6199	2214169	1357071
6200	2214500	1356698
6201	2214831	1356325
6202	2215163	1355953
6203	2215512	1355590
6204	2215859	1355227
6205	2216188	1354852
6206	2216510	1354474
6207	2216857	1354111
6208	2217191	1353740
6209	2217536	1353375
6210	2217879	1353009
6211	2218220	1352643
6212	2218566	1352279
6213	2218904	1351910
6214	2219226	1351532
6215	2219582	1351174
6216	2219929	1350811
6217	2220287	1350454
6218	2220614	1350079
6219	2220952	1349710
6220	2221279	1349335
6221	2221644	1348982
6222	2221982	1348614
6223	2222323	1348247
6224	2222672	1347885
6225	2223002	1347512
6226	2223347	1347147
6227	2223699	1346787
6228	2224034	1346417
6229	2224400	1346065
6230	2224771	1345717
6231	2225106	1345346
6232	2225467	1344992
6233	2225823	1344634
6234	2226164	1344267
6235	2226504	1343900
6236	2226864	1343545
6237	2227215	1343184
6238	2227556	1342817
6239	2227904	1342455
6240	2228246	1342089
6241	2228585	1341721
6242	2228923	1341352
6243	2229299	1341007
6244	2229640	1340640
6245	2229993	1340281
6246	2230347	1339922
6247	2230689	1339556
6248	2231036	1339193
6249	2231378	1338826
6250	2231743	1338474
6251	2232084	1338108
6252	2232439	1337750
6253	2232780	1337383
6254	2233113	1337012
6255	2233471	1336655
6256	2233806	1336285
6257	2234157	1335924
6258	2234494	1335556
6259	2234832	1335187
6260	2235169	1334818
6261	2235509	1334451
6262	2235852	1334086
6263	2236194	1333720
6264	2236546	1333360
6265	2236934	1333021
6266	2237268	1332650
6267	2237615	1332288
6268	2237963	1331925
6269	2238320	1331568
6270	2238668	1331206
6271	2239051	1330864
6272	2239387	1330495
6273	2239731	1330130
6274	2240085	1329772
6275	2240424	1329404
6276	2240754	1329031
6277	2241091	1328662
6278	2241470	1328318
6279	2241843	1327970
6280	2242181	1327602
6281	2242538	1327246
6282	2242874	1326876
6283	2243236	1326522
6284	2243587	1326161
6285	2243917	1325788
6286	2244264	1325426
6287	2244598	1325055
6288	2244927	1324682
6289	2245270	1324317
6290	2245614	1323952
6291	2245966	1323592
6292	2246303	1323223
6293	2246637	1322853
6294	2246986	1322491
6295	2247342	1322134
6296	2247681	1321766
6297	2248016	1321396
6298	2248362	1321033
6299	2248719	1320676
6300	2249062	1320311
6301	2249409	1319948
6302	2249761	1319588
6303	2250096	1319219
6304	2250432	1318849
6305	2250801	1318499
6306	2251134	1318128
6307	2251483	1317767
6308	2251847	1317414
6309	2252186	1317047
6310	2252513	1316673
6311	2252890	1316327
6312	2253237	1315964
6313	2253582	1315601
6314	2253929	1315238
6315	2254255	1314863
6316	2254591	1314494
6317	2254943	1314134
6318	2255267	1313758
6319	2255603	1313389
6320	2255943	1313022
6321	2256305	1312668
6322	2256654	1312307
6323	2256992	1311939
6324	2257335	1311574
6325	2257677	1311208
6326	2258011	1310838
6327	2258375	1310485
6328	2258711	1310116
6329	2259067	1309759
6330	2259402	1309389
6331	2259746	1309025
6332	2260085	1308658
6333	2260434	1308297
6334	2260794	1307941
6335	2261137	1307577
6336	2261484	1307214
6337	2261838	1306855
6338	2262187	1306494
6339	2262529	1306129
6340	2262894	1305776
6341	2263222	1305403
6342	2263583	1305048
6343	2263926	1304684
6344	2264290	1304331
6345	2264638	1303969
6346	2264972	1303599
6347	2265314	1303234
6348	2265676	1302879
6349	2266033	1302523
6350	2266367	1302153
6351	2266720	1301794
6352	2267055	1301424
6353	2267390	1301055
6354	2267735	1300691
6355	2268084	1300330
6356	2268429	1299966
6357	2268781	1299606
6358	2269133	1299247
6359	2269457	1298871
6360	2269791	1298502
6361	2270150	1298146
6362	2270496	1297783
6363	2270864	1297432
6364	2271235	1297084
6365	2271589	1296726
6366	2271917	1296352
6367	2272259	1295987
6368	2272602	1295622
6369	2272944	1295257
6370	2273312	1294906
6371	2273653	1294540
6372	2273996	1294176
6373	2274359	1293822
6374	2274709	1293462
6375	2275064	1293104
6376	2275398	1292734
6377	2275741	1292370
6378	2276076	1292000
6379	2276417	1291635
6380	2276760	1291270
6381	2277095	1290900
6382	2277433	1290533
6383	2277763	1290161
6384	2278102	1289794
6385	2278450	1289433
6386	2278792	1289067
6387	2279124	1288697
6388	2279470	1288334
6389	2279828	1287978
6390	2280163	1287609
6391	2280502	1287242
6392	2280832	1286870
6393	2281190	1286514
6394	2281547	1286157
6395	2281886	1285790
6396	2282227	1285425
6397	2282560	1285055
6398	2282916	1284698
6399	2283265	1284336
6400	2283612	1283974
6401	2283947	1283605
6402	2284287	1283239
6403	2284636	1282878
6404	2284989	1282519
6405	2285326	1282151
6406	2285657	1281780
6407	2285989	1281409
6408	2286340	1281050
6409	2286677	1280682
6410	2287036	1280326
6411	2287380	1279962
6412	2287728	1279601
6413	2288079	1279241
